year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,12,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",482,85,36.95,20.74,15.43,1.0,10.89,2,0,6712,2411,2551,1153,30,567
2024,12,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",56,18,8.9,0.0,3.56,0.0,5.54,0,0,1553,455,0,342,0,756
2024,12,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",79,21,11.81,5.23,3.96,0.0,0.0,3,1,1261,697,392,172,0,0
2024,12,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",12,2,1.3,0.0,0.7,0.0,0.0,0,0,49,33,0,16,0,0
2024,12,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",53,7,4.91,0.0,0.85,0.0,1.24,0,0,376,300,0,24,0,52
2024,12,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",147,19,13.29,1.0,2.0,0.0,2.71,0,0,1220,927,51,82,0,160
2024,12,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",112,24,17.69,0.79,2.58,0.0,2.94,0,0,1601,1255,56,113,0,177
2024,12,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",33,11,4.0,1.92,2.14,0.0,2.94,0,0,938,205,133,290,0,310
2024,12,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",118,10,7.32,1.98,0.71,0.0,0.0,0,0,331,221,88,22,0,0
2024,12,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",240,52,38.39,5.59,6.02,0.0,2.0,0,2,5005,3732,675,390,0,208
2024,12,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62,18,13.72,1.0,3.2,0.08,0.0,2,1,2222,1942,35,243,2,0
2024,12,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",82,5,1.0,2.91,0.09,0.0,1.0,4,0,412,21,354,12,0,25
2024,12,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",345,95,48.79,17.4,14.47,0.0,14.34,0,0,7396,3433,1800,915,0,1248
2024,12,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",1002,216,82.64,28.64,39.62,0.0,65.11,13,3,13305,4552,3157,2079,0,3517
2024,12,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",61,7,3.0,3.92,0.08,0.0,0.0,3,0,1192,128,1051,13,0,0
2024,12,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",37,14,11.31,2.0,0.69,0.0,0.0,0,0,1408,1241,138,29,0,0
2024,12,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",54,14,8.47,3.0,2.53,0.0,0.0,3,1,2107,1072,782,253,0,0
2024,12,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",84,25,17.7,1.57,1.03,0.0,4.7,4,0,1901,1509,98,81,0,213
2024,12,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",58,6,4.57,0.0,1.43,0.0,0.0,0,0,298,252,0,46,0,0
2024,12,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",18,1,1.0,0.0,0.0,0.0,0.0,2,0,107,107,0,0,0,0
2024,12,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",45,20,13.93,2.54,3.54,0.0,0.0,0,0,1768,1374,243,151,0,0
2024,12,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",69,19,12.73,2.32,3.95,0.0,0.0,0,0,1465,1093,186,186,0,0
2024,12,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",332,80,24.2,5.0,13.98,0.0,36.82,1,3,3975,939,298,755,0,1983
2024,12,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",162,26,8.2,5.51,2.39,0.0,9.91,0,0,1866,519,644,158,0,545
2024,12,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",59,14,7.52,0.0,1.12,0.0,5.37,0,0,684,327,0,55,0,302
2024,12,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",87,30,13.04,0.62,5.04,0.0,11.3,0,0,2437,940,148,328,0,1021
2024,12,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",54,5,4.48,0.0,0.52,0.0,0.0,0,0,400,386,0,14,0,0
2024,12,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",37,16,6.18,0.0,2.94,0.0,6.88,0,0,808,216,0,230,0,362
2024,12,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",61,19,11.02,2.0,2.72,0.0,3.26,0,0,1468,728,332,143,0,265
2024,12,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",49,11,5.74,2.93,1.33,0.0,1.0,0,0,666,305,154,73,0,134
2024,12,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",183,43,25.95,5.83,6.3,0.0,4.93,16,1,3652,1597,1520,319,0,216
2024,12,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",60,34,25.43,4.63,3.94,0.0,0.0,2,2,2620,1879,512,229,0,0
2024,12,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",129,44,29.17,5.42,5.75,0.0,3.66,0,0,2822,1962,277,294,0,289
2024,12,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",79,17,11.75,3.0,1.25,0.0,1.0,3,1,1043,719,163,72,0,89
2024,12,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",118,35,25.53,4.75,4.72,0.0,0.0,0,0,3636,2990,402,244,0,0
2024,12,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",62,19,12.93,2.91,0.41,0.0,2.75,4,2,2393,882,744,23,0,744
2024,12,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",62,5,2.0,0.43,0.64,0.0,1.93,0,0,391,161,57,78,0,95
2024,12,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",459,74,41.84,3.56,8.33,0.0,20.27,1,1,5126,2674,646,349,0,1457
2024,12,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",26,10,6.98,0.92,0.39,0.0,1.71,1,0,590,474,23,11,0,82
2024,12,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",189,17,8.04,0.0,3.53,0.0,5.42,0,0,977,455,0,100,0,422
2024,12,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",23,4,1.72,0.92,0.36,0.0,1.0,0,0,287,89,69,13,0,116
2024,12,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",149,49,29.75,6.41,7.96,0.0,4.88,0,0,4337,3211,430,346,0,350
2024,12,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",94,17,11.2,2.71,2.09,0.0,1.0,0,0,960,718,112,73,0,57
2024,12,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",58,3,1.35,0.0,0.73,0.0,0.92,0,1,321,157,0,34,0,130
2024,12,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",67,13,5.93,1.0,4.07,0.0,2.0,0,0,468,206,31,107,0,124
2024,12,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",18,5,4.02,0.0,0.98,0.0,0.0,0,0,243,201,0,42,0,0
2024,12,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",53,6,1.0,0.0,1.0,0.0,4.0,1,2,381,29,0,102,0,250
2024,12,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",53,14,9.04,1.0,1.75,0.0,2.21,0,0,1117,809,102,113,0,93
2024,12,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5791,749,404.3,67.72,96.18,1.56,179.24,36,3,75786,36683,10034,7876,52,21141
2024,12,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2453,581,333.97,93.64,81.42,3.0,68.97,99,18,60805,35475,14531,6425,173,4201
2024,12,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",58,8,2.14,0.87,0.98,0.0,4.0,0,1,1100,114,41,42,0,903
2024,12,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",141,40,22.51,7.77,4.98,0.0,4.74,5,1,3846,2126,1083,341,0,296
2024,12,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",268,57,30.67,5.78,5.49,0.0,15.07,4,3,5002,2942,623,191,0,1246
2024,12,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",51,11,8.0,2.0,0.0,0.0,1.0,0,0,1907,517,1314,0,0,76
2024,12,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2408,631,404.53,145.3,72.17,0.0,9.0,26,1,57888,39330,13507,4323,0,728
2024,12,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",57,4,2.64,0.0,0.36,0.0,1.0,1,5,2415,1291,0,24,0,1100
2024,12,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",53,8,2.93,0.99,0.09,0.0,4.0,2,1,1018,122,689,14,0,193
2024,12,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",32,8,3.0,1.95,1.05,0.0,2.0,2,0,2360,887,672,69,0,732
2024,12,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",14,2,2.0,0.0,0.0,0.0,0.0,0,0,184,184,0,0,0,0
2024,12,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",207,44,16.0,2.69,19.38,0.0,5.92,2,3,4681,1347,229,2934,0,171
2024,12,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",31,2,2.0,0.0,0.0,0.0,0.0,0,0,40,40,0,0,0,0
2024,12,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",49,15,9.22,4.78,1.0,0.0,0.0,0,1,1079,673,342,64,0,0
2024,12,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",163,17,7.74,0.0,3.7,0.0,5.56,0,0,1026,589,0,235,0,202
2024,12,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",55,14,12.43,0.96,0.61,0.0,0.0,0,0,1480,839,584,57,0,0
2024,12,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",271,49,17.53,13.77,9.6,0.0,8.09,2,0,2895,679,1120,777,0,319
2024,12,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",30,8,7.0,0.0,1.0,0.0,0.0,0,0,1347,1292,0,55,0,0
2024,12,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",246,79,40.37,8.97,15.67,0.0,13.99,3,1,9583,3365,1645,1016,0,3557
2024,12,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",578,160,68.05,18.14,25.59,0.97,47.26,4,2,10957,4645,1421,1854,88,2949
2024,12,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",79,8,4.27,2.0,1.73,0.0,0.0,0,0,635,124,402,109,0,0
2024,12,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",195,34,15.57,6.86,4.11,0.0,7.46,2,0,1888,932,572,105,0,279
2024,12,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",62,27,10.1,0.0,10.6,0.0,6.29,0,1,1315,379,0,339,0,597
2024,12,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",53,11,3.94,1.0,0.18,0.0,5.89,1,0,909,248,150,15,0,496
2024,12,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",251,56,35.9,5.53,5.58,0.05,8.93,1,3,4416,1957,1373,494,4,588
2024,12,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",243,73,45.79,10.71,7.49,0.0,9.01,0,0,6371,4447,868,476,0,580
2024,12,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Northeast Wyoming Regional",62,3,2.97,0.0,0.03,0.0,0.0,0,0,131,130,0,1,0,0
2024,12,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",508,90,51.06,17.3,9.16,0.0,12.48,2,0,6147,3454,1848,333,0,512
2024,12,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",54,11,6.03,1.84,3.13,0.0,0.0,0,0,938,683,135,120,0,0
2024,12,OO,SkyWest Airlines Inc.,GGG,"Longview, TX: East Texas Regional",61,13,8.71,0.99,1.3,0.0,2.0,4,1,622,412,108,34,0,68
2024,12,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",254,31,19.99,1.0,2.32,0.0,7.69,0,0,1592,976,93,142,0,381
2024,12,OO,SkyWest Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",53,10,6.87,0.0,1.21,0.0,1.92,4,0,1202,972,0,45,0,185
2024,12,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",236,78,48.6,12.4,12.56,0.45,3.99,5,1,9133,6813,1165,565,9,581
2024,12,OO,SkyWest Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",61,24,10.56,7.64,2.8,0.0,3.0,4,0,2661,490,1525,341,0,305
2024,12,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",26,6,2.99,0.0,0.28,0.0,2.73,0,0,437,373,0,7,0,57
2024,12,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",208,60,37.4,8.56,7.06,0.0,6.97,1,0,5042,2483,1506,314,0,739
2024,12,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",62,10,4.69,0.95,0.44,0.0,3.93,0,0,723,282,54,25,0,362
2024,12,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",86,10,5.74,0.0,1.38,0.0,2.88,1,0,663,336,0,169,0,158
2024,12,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",167,19,11.31,5.04,1.65,0.0,1.0,0,0,1793,546,915,153,0,179
2024,12,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",75,5,2.82,2.0,0.18,0.0,0.0,0,0,306,163,129,14,0,0
2024,12,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",44,10,2.0,3.42,1.65,0.0,2.93,0,0,510,56,211,57,0,186
2024,12,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",54,18,11.46,2.87,3.67,0.0,0.0,4,2,1127,591,226,310,0,0
2024,12,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",121,14,5.31,4.0,0.7,0.0,3.99,0,1,749,361,217,18,0,153
2024,12,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",62,15,8.0,1.0,4.11,0.0,1.9,1,0,734,382,44,109,0,199
2024,12,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",51,11,5.75,2.64,1.19,0.0,1.43,1,1,956,474,222,116,0,144
2024,12,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",59,15,7.81,4.23,2.95,0.0,0.0,0,1,1979,676,700,603,0,0
2024,12,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",43,9,6.55,2.0,0.45,0.0,0.0,1,0,421,324,67,30,0,0
2024,12,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",149,38,18.18,6.07,5.27,0.0,8.48,0,0,2412,1046,266,314,0,786
2024,12,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",53,4,2.0,0.0,0.0,0.0,2.0,1,0,140,87,0,0,0,53
2024,12,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",249,70,44.02,11.8,11.18,0.0,3.0,1,0,7130,4128,1305,938,0,759
2024,12,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",937,186,95.45,16.52,31.29,0.0,42.74,17,4,19723,8028,3471,3172,0,5052
2024,12,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",287,63,34.5,6.21,9.35,0.0,12.93,1,0,4487,2887,524,355,0,721
2024,12,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",244,39,19.54,2.0,1.41,0.0,16.04,0,2,3718,1981,897,90,0,750
2024,12,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",60,21,18.15,0.0,2.85,0.0,0.0,3,0,2054,1744,0,310,0,0
2024,12,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",55,15,10.08,3.0,1.56,0.0,0.36,0,0,986,549,389,40,0,8
2024,12,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",54,17,12.54,3.0,1.46,0.0,0.0,3,0,2559,2041,454,64,0,0
2024,12,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",91,21,9.74,3.86,2.66,0.0,4.74,2,7,1188,354,283,139,0,412
2024,12,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",2,1,1.0,0.0,0.0,0.0,0.0,0,0,44,44,0,0,0,0
2024,12,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",201,47,28.09,6.83,12.08,0.0,0.0,2,0,5089,3307,634,1148,0,0
2024,12,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",53,10,3.58,1.0,1.45,0.0,3.96,0,2,1205,255,33,103,0,814
2024,12,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",57,9,3.33,0.94,0.98,0.0,3.75,1,3,566,70,168,32,0,296
2024,12,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",62,20,8.36,3.0,2.75,0.0,5.9,0,1,5872,1995,1989,175,0,1713
2024,12,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",78,21,16.38,2.23,2.39,0.0,0.0,0,0,1365,942,291,132,0,0
2024,12,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",53,6,4.58,0.0,0.61,0.0,0.81,0,0,507,387,0,33,0,87
2024,12,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",314,120,24.92,21.26,27.95,0.0,45.86,8,0,9327,2648,1321,1951,0,3407
2024,12,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",91,22,11.2,6.5,2.3,0.0,2.0,3,0,2135,602,1177,166,0,190
2024,12,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3463,683,331.62,120.22,106.84,0.0,124.32,36,10,56849,26131,14333,7640,0,8745
2024,12,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",169,24,16.87,1.81,1.32,1.0,3.0,1,0,2557,2084,131,102,51,189
2024,12,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",53,6,4.82,0.0,0.2,0.0,0.98,0,1,466,247,0,10,0,209
2024,12,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",53,9,5.0,1.0,0.08,0.0,2.92,0,1,529,240,135,2,0,152
2024,12,OO,SkyWest Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",91,13,7.69,1.95,2.56,0.0,0.8,5,0,943,369,232,301,0,41
2024,12,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",151,28,19.02,2.0,3.98,0.0,3.0,0,0,1170,714,223,127,0,106
2024,12,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",43,5,3.0,0.0,0.0,0.0,2.0,2,0,221,175,0,0,0,46
2024,12,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",316,90,53.44,9.1,27.46,0.0,0.0,0,3,7588,5081,848,1659,0,0
2024,12,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",42,3,2.0,0.85,0.15,0.0,0.0,0,1,102,69,28,5,0,0
2024,12,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",120,12,5.68,1.0,1.99,0.0,3.34,0,0,720,347,79,71,0,223
2024,12,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",172,25,18.01,1.59,2.4,0.0,3.0,1,0,2430,2141,55,124,0,110
2024,12,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",93,7,3.74,2.57,0.69,0.0,0.0,0,3,1325,222,1059,44,0,0
2024,12,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",305,41,22.35,3.99,5.07,0.0,9.59,1,0,3145,2126,389,244,0,386
2024,12,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",194,66,41.73,8.25,10.88,0.0,5.14,2,0,4581,2830,949,455,0,347
2024,12,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",154,38,17.55,1.81,5.53,0.0,13.11,0,1,2339,813,285,463,0,778
2024,12,OO,SkyWest Airlines Inc.,MCW,"Mason City, IA: Mason City Municipal",53,13,5.2,0.0,1.28,0.0,6.52,5,1,899,250,0,84,0,565
2024,12,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",90,24,16.0,3.0,2.27,0.0,2.72,0,0,1662,921,329,170,0,242
2024,12,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",156,47,27.02,12.25,7.73,0.0,0.0,1,0,3381,2008,969,404,0,0
2024,12,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",53,12,5.92,0.0,0.8,0.0,5.28,1,1,1472,1060,0,26,0,386
2024,12,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",24,7,4.11,1.0,0.89,0.0,1.0,0,0,339,130,150,17,0,42
2024,12,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",120,11,6.0,3.95,1.05,0.0,0.0,0,0,793,425,325,43,0,0
2024,12,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",261,44,20.74,11.95,6.8,0.0,4.52,17,3,3363,1662,1045,433,0,223
2024,12,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",106,35,21.93,6.89,2.32,0.0,3.85,4,1,2304,1133,659,266,0,246
2024,12,OO,SkyWest Airlines Inc.,MGW,"Morgantown, WV: Morgantown Municipal Walter L Bill Hart Field",38,11,4.0,3.31,0.69,0.0,3.0,1,1,2168,262,1160,54,0,692
2024,12,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",524,168,100.58,17.9,25.02,0.0,24.5,1,1,15118,9822,1336,1572,0,2388
2024,12,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad Cities International",109,29,12.91,3.97,5.02,0.0,7.09,0,0,2446,1102,254,248,0,842
2024,12,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",16,3,2.0,1.0,0.0,0.0,0.0,0,0,142,105,37,0,0,0
2024,12,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",181,38,19.83,11.4,5.77,0.0,1.0,0,4,3096,1055,1633,368,0,40
2024,12,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Marquette Sawyer Regional",31,5,3.96,1.0,0.04,0.0,0.0,2,0,370,306,61,3,0,0
2024,12,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",316,68,22.14,3.0,11.36,0.0,31.5,4,5,3810,1279,189,572,0,1770
2024,12,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",133,50,29.34,4.81,7.35,0.4,8.1,0,0,3929,2089,692,352,8,788
2024,12,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula Montana",104,14,8.22,3.81,0.97,0.0,1.0,0,1,848,340,435,26,0,47
2024,12,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2337,640,413.85,147.94,73.2,2.0,3.0,48,2,70862,48144,17517,4690,264,247
2024,12,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2024,12,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",42,11,2.0,2.0,3.47,0.0,3.53,0,0,599,99,101,197,0,202
2024,12,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",46,3,2.0,1.0,0.0,0.0,0.0,0,1,143,105,38,0,0,0
2024,12,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",520,92,52.03,11.01,10.62,1.0,17.34,3,0,7593,4154,788,594,105,1952
2024,12,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",430,87,49.04,18.06,11.95,0.0,7.95,0,2,6797,4491,963,759,0,584
2024,12,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",212,29,14.59,4.37,6.47,0.0,3.57,1,0,1684,644,229,649,0,162
2024,12,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4144,1120,520.94,77.78,178.24,0.53,342.5,52,4,102869,45188,11679,10330,8,35664
2024,12,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",53,15,11.95,0.56,2.49,0.0,0.0,0,1,1030,826,33,171,0,0
2024,12,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",21,5,2.0,0.0,1.3,0.0,1.7,0,0,352,58,0,56,0,238
2024,12,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",901,142,52.66,21.93,24.87,0.93,41.62,2,0,9215,2978,2055,1422,92,2668
